,Company,Market Value (M),rank_change1000,employees,CEO,Sector,HQ Location,Employees,Revenues ($M),Revenues ($M)Growth,Profits ($M),Profits ($M)Growth,Assets ($M),Assets ($M)Growth,Total Stockholder Equity ($M),Total Stockholder Equity ($M)Growth,Profit as % of Revenues,Profits as % of Assets,Profits as % of Stockholder Equity,Earnings Per Share ($),"Total Return to Investors (5 year, annualized)","Total Return to Investors (10 year, annualized)",Market Cap (M),No_Directors,Median_age,Board_Independance,Median_Tenure,Median_pay,women_on_board,GD_Approval,HBR Ranked,GD Ranked,GD & HBR Ranked,MarketSize: < 250 million,"MarketSize: 250 ~ 1,000 million","MarketSize: 1,001 ~ 5,000 million","MarketSize: 5,001 ~ 50,000 million",MarketSize: 50 Billion +,Aerospace & Defense,Apparel,Business Services,Chemicals,Energy,Engineering & Construction,Financials,Food & Drug Stores,"Food, Beverages & Tobacco",Health Care,"Hotels, Restaurants & Leisure",Household Products,Industrials,Materials,Media,Motor Vehicles & Parts,Retailing,Technology,Telecommunications,Transportation,Wholesalers,State,Region,Division,Midwest,Northeast,South,West,East North Central,East South Central,Middle Atlantic,Mountain,New England,Pacific,South Atlantic,West North Central,West South Central
661,cunamutual,0.0,-2.0,3300.0,Robert N. Trunzo,Financials,"Madison, Wis.",3300.0,3698.8,4.5,214.9,-29.1,20569.9,0.0,3194.7,0.0,5.8,1.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
662,pinnaclewestcapital,10731.2,-9.0,6259.0,Donald E. Brandt,Energy,"Phoenix, Ariz.",6259.0,3691.2,3.5,511.0,4.6,17664.2,0.0,5222.9,0.0,13.8,2.9,9.8,4.54,14.0,15.1,7040.0,10.0,67.5,0.9,10.5,206986.0,0.1,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona,West,Mountain,0,0,0,1,0,0,0,1,0,0,0,0,0
663,bmcstockholdings,1175.2,21.0,9500.0,David E. Flitman,Wholesalers,"Raleigh, N.C.",9500.0,3682.4,9.4,119.7,108.5,1576.1,0.0,874.7,0.0,3.3,7.6,13.7,1.77,-3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,North Carolina,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
664,acuitybrands,4787.5,0.0,13000.0,Vernon J. Nagel,Industrials,"Atlanta, Ga.",13000.0,3680.1,5.0,349.6,8.7,2988.8,0.0,1716.8,0.0,9.5,11.7,20.4,8.52,1.3,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Georgia,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
665,colfax,3482.7,-39.0,15500.0,Matthew L. Trerotola,Industrials,"Annapolis Junction, Md.",15500.0,3666.8,-1.9,140.2,-7.2,6603.9,0.0,3269.8,0.0,3.8,2.1,4.3,1.16,-20.0,7.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Maryland,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
666,barnes&noble,397.5,-54.0,15557.0,Allen Lindstrom,Retailing,"New York, N.Y.",15557.0,3662.3,-6.0,-125.5,-669.8,1749.6,0.0,412.0,0.0,-3.4,-7.2,-30.5,-1.73,-2.5,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,New York,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
667,crestwoodequitypartners,2530.2,-50.0,859.0,Robert G Phillips,Energy,"Houston, Texas",859.0,3654.1,-5.8,50.8,0.0,4294.5,0.0,1852.5,0.0,1.4,1.2,2.7,-0.13,-18.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
668,mednax,2387.4,1.0,11875.0,Roger J. Medel,Health Care,"Sunrise, Fla.",11875.0,3647.1,5.5,268.6,-16.2,5934.9,0.0,3087.9,0.0,7.4,4.5,8.7,2.93,-9.2,7.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Florida,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
669,regalbeloit,3504.8,18.0,24600.0,Louis V. Pinkham,Industrials,"Beloit, Wis.",24600.0,3645.6,8.5,231.2,8.5,4623.8,0.0,2310.5,0.0,6.3,5.0,10.0,5.26,0.3,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Wisconsin,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
670,countryfinancial,0.0,-12.0,3834.0,Jim Jacobs,Financials,"Bloomington, Ill.",3834.0,3629.7,2.5,215.2,14.9,15025.5,0.0,3836.1,0.0,5.9,1.4,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
671,cooper-standardholdings,818.8,-28.0,32000.0,Jeffrey S. Edwards,Motor Vehicles &amp; Parts,"Novi, Mich.",32000.0,3629.3,0.3,107.8,-20.4,2623.1,0.0,831.5,0.0,3.0,4.1,13.0,5.89,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Michigan,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
672,amerco,7284.5,3.0,21025.0,Edward J. Shoen,Transportation,"Reno, Nev.",21025.0,3601.1,5.2,790.6,98.4,10747.0,0.0,3408.7,0.0,22.0,7.4,23.2,40.36,7.4,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Nevada,West,Mountain,0,0,0,1,0,0,0,1,0,0,0,0,0
673,comerica,11578.4,28.0,7812.0,Curtis C. Farmer,Financials,"Dallas, Texas",7812.0,3595.0,9.3,1235.0,66.2,70818.0,0.0,7507.0,0.0,34.4,1.7,16.5,7.2,9.5,15.1,7670.0,9.0,60.0,0.89,9.0,169500.0,0.22,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
674,abercrombie&fitch,1815.3,-9.0,24500.0,Fran Horowitz,Retailing,"New Albany, Ohio",24500.0,3590.1,2.8,74.5,950.8,2385.6,0.0,1208.9,0.0,2.1,3.1,6.2,1.08,-5.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Ohio,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
675,pennnationalgaming,2348.5,39.0,25750.0,Timothy J. Wilmott,"Hotels, Restaurants &amp; Leisure","Wyomissing, Pa.",25750.0,3587.9,14.0,93.5,-80.2,10961.0,0.0,731.2,0.0,2.6,0.9,12.8,0.93,5.6,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
676,worthingtonindustries,2096.7,53.0,12000.0,John P. McConnell,Materials,"Columbus, Ohio",12000.0,3581.6,18.8,194.8,-4.8,2621.8,0.0,918.8,0.0,5.4,7.4,21.2,3.09,-1.7,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ohio,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
677,timken,3319.9,53.0,17477.0,Richard G. Kyle,Industrials,"North Canton, Ohio",17477.0,3580.8,19.2,302.8,48.9,4445.2,0.0,1579.6,0.0,8.5,6.8,19.2,3.86,1.5,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Ohio,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
678,firstrepublicbank,16797.1,65.0,4480.0,James H. Herbert II,Financials,"San Francisco, Calif.",4480.0,3575.1,22.8,853.8,12.7,99205.2,0.0,8677.8,0.0,23.9,0.9,9.8,4.81,11.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
679,alliantenergy,11126.2,2.0,3885.0,Patricia L. Kampling,Energy,"Madison, Wis.",3885.0,3534.5,4.5,512.1,12.0,15426.0,0.0,4585.7,0.0,14.5,3.3,11.2,2.19,14.1,15.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisconsin,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
680,polyone,2280.8,-9.0,6600.0,Robert M. Patterson,Chemicals,"Avon Lake, Ohio",6600.0,3533.4,2.4,159.8,0.0,2723.3,0.0,540.0,0.0,4.5,5.9,29.6,1.99,-2.9,25.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ohio,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
681,meritagehomes,1711.8,24.0,1615.0,Steven J. Hilton,Engineering &amp; Construction,"Scottsdale, Ariz.",1615.0,3528.6,8.9,227.3,58.7,3365.5,0.0,1720.8,0.0,6.4,6.8,13.2,5.58,-5.2,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona,West,Mountain,0,0,0,1,0,0,0,1,0,0,0,0,0
682,weismarkets,1097.7,-15.0,23000.0,Jonathan H. Weis,Food &amp; Drug Stores,"Sunbury, Pa.",23000.0,3509.3,1.2,62.7,-36.3,1432.0,0.0,1022.9,0.0,1.8,4.4,6.1,2.33,0.7,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Pennsylvania,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
683,trinet,4187.6,19.0,3100.0,Burton M. Goldfield,Business Services,"Dublin, Calif.",3100.0,3503.0,7.0,192.0,7.9,2435.0,0.0,375.0,0.0,5.5,7.9,51.2,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
684,sentryinsurance,0.0,9.0,4169.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
685,calumetspecialtyproducts,275.8,-82.0,1700.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,brink's,3748.3,5.0,60900.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,stericycle,4936.1,-38.0,22500.0,Cindy J. Miller,Business Services,"Lake Forest, Ill.",22500.0,3485.9,-2.6,-244.7,-677.1,6455.5,0.0,2587.4,0.0,-7.0,-3.8,-9.5,-2.91,-20.6,-3.4,10311.0,10.0,65.5,0.8,8.0,101783.0,0.1,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Illinois,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
688,carter's,4588.6,-10.0,21000.0,Michael D. Casey,Apparel,"Atlanta, Ga.",21000.0,3462.3,1.8,282.1,-6.8,2058.9,0.0,869.4,0.0,8.1,13.7,32.4,6.0,4.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
689,aleris,0.0,67.0,5500.0,Sean M. Stack,Materials,"Cleveland, Ohio",5500.0,3445.9,20.6,-91.6,0.0,2779.4,0.0,-27.1,0.0,-2.7,-3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Ohio,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
690,americanwaterworks,18820.1,-1.0,7100.0,Susan N. Story,Energy,"Camden, N.J.",7100.0,3440.0,2.5,567.0,33.1,21223.0,0.0,5864.0,0.0,16.5,2.7,9.7,3.15,19.1,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Jersey,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
691,domino'spizza,10598.4,84.0,14500.0,Richard E. Allison,"Hotels, Restaurants &amp; Leisure","Ann Arbor, Mich.",14500.0,3432.9,23.1,362.0,30.3,907.4,0.0,-3039.9,0.0,10.5,39.9,0.0,8.35,30.3,50.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Michigan,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
692,enablemidstreampartners,6204.1,76.0,1794.0,Rodney J. Sailor,Energy,"Oklahoma City, Okla.",1794.0,3431.0,22.4,521.0,19.5,12444.0,0.0,7580.0,0.0,15.2,4.2,6.9,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oklahoma,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
693,lambwestonholdings,10978.1,0.0,7200.0,Thomas P. Werner,"Food, Beverages &amp; Tobacco","Eagle, Idaho",7200.0,3423.7,0.0,416.8,0.0,2752.6,0.0,-334.8,0.0,12.2,15.1,0.0,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Idaho,West,Mountain,0,0,0,1,0,0,0,1,0,0,0,0,0
694,ss&ctechnologiesholdings,16056.0,0.0,22600.0,William C. Stone,Technology,"Windsor, Conn.",22600.0,3421.1,104.2,103.2,-68.6,16107.5,0.0,4580.0,0.0,3.0,0.6,2.3,0.42,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Connecticut,Northeast,New England,0,1,0,0,0,0,0,0,1,0,0,0,0
695,equifax,14381.8,-9.0,10900.0,Mark W. Begor,Business Services,"Atlanta, Ga.",10900.0,3412.1,1.5,299.8,-49.0,7153.2,0.0,3107.8,0.0,8.8,4.2,9.6,2.47,7.5,14.8,12625.0,10.0,63.5,0.9,8.5,223279.0,0.1,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
696,parpacificholdings,877.9,148.0,1285.0,William C. Pate,Energy,"Houston, Texas",1285.0,3410.7,39.6,39.4,-45.7,1460.7,0.0,512.3,0.0,1.2,2.7,7.7,0.85,-8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
697,asgn,3343.1,105.0,4300.0,Theodore S. Hanson,Business Services,"Calabasas, Calif.",4300.0,3399.8,29.5,157.7,0.0,2687.9,0.0,1182.1,0.0,4.6,5.9,13.3,2.98,9.3,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
698,darlingingredients,3565.7,-65.0,9800.0,Randall C. Stuewe,"Food, Beverages &amp; Tobacco","Irving, Texas",9800.0,3387.7,-7.5,101.5,-21.0,4889.4,0.0,2273.0,0.0,3.0,2.1,4.5,0.6,-1.6,13.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
699,paychex,28823.3,13.0,14300.0,Martin Mucci,Business Services,"Rochester, N.Y.",14300.0,3380.9,7.3,933.7,14.2,7463.7,0.0,2024.5,0.0,27.6,12.5,46.1,2.58,11.0,13.6,18596.0,9.0,63.0,0.67,10.0,218990.0,0.11,0.91,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
700,mercurygeneral,2770.9,-24.0,4400.0,Gabriel Tirador,Financials,"Los Angeles, Calif.",4400.0,3380.0,-1.1,-5.7,-104.0,5433.7,0.0,1617.7,0.0,-0.2,-0.1,-0.4,-0.1,5.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
701,albemarle,8680.5,21.0,5900.0,Luther C. Kissam IV,Chemicals,"Charlotte, N.C.",5900.0,3375.0,9.9,693.6,1164.5,7581.7,0.0,3585.3,0.0,20.6,9.1,19.3,6.34,5.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Carolina,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
702,globalpayments,21549.7,-98.0,11000.0,Jeffrey S. Sloan,Business Services,"Atlanta, Ga.",11000.0,3366.4,-15.3,452.1,-3.5,13230.8,0.0,3991.4,0.0,13.4,3.4,11.3,2.84,26.1,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
703,scientificgames,1883.7,18.0,9700.0,Barry L. Cottle,"Hotels, Restaurants &amp; Leisure","Las Vegas, Nev.",9700.0,3363.2,9.1,-352.4,0.0,7717.8,0.0,-2463.2,0.0,-10.5,-4.6,0.0,-3.87,1.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Nevada,West,Mountain,0,0,0,1,0,0,0,1,0,0,0,0,0
704,pugetenergy,0.0,-36.0,3140.0,Kimberly J. Harris,Energy,"Bellevue, Wash.",3140.0,3346.5,-3.3,235.6,34.5,14098.9,0.0,3860.8,0.0,7.0,1.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Washington,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
705,crane,5067.2,71.0,12000.0,Max H. Mitchell,Industrials,"Stamford, Conn.",12000.0,3345.5,20.1,335.6,95.3,4042.7,0.0,1524.2,0.0,10.0,8.3,22.0,5.5,3.4,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Connecticut,Northeast,New England,0,1,0,0,0,0,0,0,1,0,0,0,0
706,usg,6066.3,1.0,7300.0,Christopher R. Griffin,Materials,"Chicago, Ill.",7300.0,3336.0,4.1,196.0,122.7,3842.0,0.0,1919.0,0.0,5.9,5.1,10.2,1.38,8.7,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Illinois,Midwest,East North Central,1,0,0,0,1,0,0,0,0,0,0,0,0
707,illumina,45648.2,73.0,7300.0,Francis A. deSouza,Technology,"San Diego, Calif.",7300.0,3333.0,21.1,826.0,13.8,6959.0,0.0,3758.0,0.0,24.8,11.9,22.0,5.56,22.1,27.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
708,patterson-utienergy,2995.4,151.0,8000.0,William A. Hendricks Jr.,Energy,"Houston, Texas",8000.0,3327.0,41.2,-321.4,-5538.6,5469.9,0.0,3505.4,0.0,-9.7,-5.9,-9.2,-1.47,-15.4,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
709,americannationalinsurance,3248.3,-32.0,4640.0,James E. Pozzi,Financials,"Galveston, Texas",4640.0,3326.4,-2.5,159.0,-67.8,26912.4,0.0,5257.2,0.0,4.8,0.6,3.0,5.91,5.0,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas,South,West South Central,0,0,1,0,0,0,0,0,0,0,0,0,1
710,spiritairlines,3611.9,91.0,7708.0,Edward M. Christie III,Transportation,"Miramar, Fla.",7708.0,3323.0,25.5,155.7,-63.0,5165.5,0.0,1928.5,0.0,4.7,3.0,8.1,2.28,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Florida,South,South Atlantic,0,0,1,0,0,0,0,0,0,0,1,0,0
711,graniteconstruction,2014.5,25.0,4200.0,James H. Roberts,Engineering &amp; Construction,"Watsonville, Calif.",4200.0,3318.4,11.0,42.4,-38.6,2476.6,0.0,1351.6,0.0,1.3,1.7,3.1,0.96,4.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
712,cit,4835.8,-55.0,3678.0,Ellen R. Alemany,Financials,"New York, N.Y.",3678.0,3308.2,-6.7,447.1,-4.5,48537.4,0.0,5621.6,0.0,13.5,0.9,8.0,3.61,-4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New York,Northeast,Middle Atlantic,0,1,0,0,0,0,1,0,0,0,0,0,0
713,cleanharbors,3995.3,25.0,14200.0,Alan S. McKim,Business Services,"Norwell, Mass.",14200.0,3300.3,12.1,65.6,-34.8,3738.3,0.0,1169.8,0.0,2.0,1.8,5.6,1.16,-3.8,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Massachusetts,Northeast,New England,0,1,0,0,0,0,0,0,1,0,0,0,0
714,square,31443.5,191.0,3349.0,Jack Dorsey,Business Services,"San Francisco, Calif.",3349.0,3298.2,49.0,-38.5,0.0,3281.0,0.0,1120.5,0.0,-1.2,-1.2,-3.4,-0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,West,Pacific,0,0,0,1,0,0,0,0,0,1,0,0,0
